kopi: [bpnn] % ./nntrain iris.net iris.pat
Backprop Neural Network Simulator
 Version 5.0
 (C) 2000 Mengjie Zhang, VUW
 mengjie@mcs.vuw.ac.nz
LR = 0.200000, M = 0.000000, CE = 0.002000, R = 0.500000 PERCENT = 101.000000
Trying to allocate 1064 bytes during network creation... Successfull
epoch = 1, mse = 0.212, Percentage = 41/75 = 54.67%
epoch = 250, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 251, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 252, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 253, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 254, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 255, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 256, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 257, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 258, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 259, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 260, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 261, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 262, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 263, mse = 0.010, Percentage = 74/75 = 98.67%
epoch = 264, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 265, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 266, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 267, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 268, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 269, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 270, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 271, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 272, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 273, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 274, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 275, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 276, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 277, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 278, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 279, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 280, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 281, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 282, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 283, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 284, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 285, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 286, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 287, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 288, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 289, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 290, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 291, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 292, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 293, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 294, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 295, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 296, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 297, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 298, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 299, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 300, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 301, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 302, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 303, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 304, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 305, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 306, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 307, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 308, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 309, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 310, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 311, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 312, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 313, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 314, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 315, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 316, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 317, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 318, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 319, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 320, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 321, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 322, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 323, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 324, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 325, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 326, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 327, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 328, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 329, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 330, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 331, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 332, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 333, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 334, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 335, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 336, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 337, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 338, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 339, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 340, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 341, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 342, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 343, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 344, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 345, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 346, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 347, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 348, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 349, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 350, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 351, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 352, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 353, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 354, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 355, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 356, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 357, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 358, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 359, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 360, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 361, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 362, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 363, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 364, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 365, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 366, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 367, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 368, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 369, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 370, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 371, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 372, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 373, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 374, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 375, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 376, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 377, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 378, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 379, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 380, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 381, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 382, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 383, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 384, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 385, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 386, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 387, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 388, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 389, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 390, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 391, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 392, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 393, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 394, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 395, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 396, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 397, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 398, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 399, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 400, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 401, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 402, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 403, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 404, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 405, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 406, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 407, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 408, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 409, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 410, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 411, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 412, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 413, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 414, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 415, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 416, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 417, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 418, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 419, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 420, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 421, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 422, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 423, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 424, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 425, mse = 0.009, Percentage = 74/75 = 98.67%
epoch = 426, mse = 0.009, Percentage = 74/75 = 98.67%
